"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Class"
-117.39,113700,583,25,2886,"B",577,2327,23.851,33.92,3
-117.4,314100,178,32,1263,"B",180,508,36.667,33.9,3
-117.44,148700,754,23,4487,"B",778,2609,42.788,33.9,3
-117.43,138000,2511,15,14281,"B",2245,7540,43.222,33.91,2
-117.42,193800,10,4,80,"B",13,55,77.197,33.89,3
-117.4,87800,366,25,1858,"B",331,1311,27.083,34.01,3
-117.41,92000,216,34,1231,"B",199,841,26.442,34.01,3
-117.43,97800,570,33,3084,"B",449,1753,3.05,34.02,3
-117.42,162800,882,9,5455,"B",858,3015,42.321,34.02,2
-117.4,86800,599,24,2316,"B",532,1829,16.955,34,3
-117.4,76200,307,31,1192,"B",283,1013,20.742,34,3
-117.41,83400,571,38,2228,"B",530,1697,19.052,34,3
-117.43,152200,421,21,2634,"B",406,1376,42.589,33.98,3
-117.42,119500,2043,16,10072,"B",1909,5913,30.606,33.98,2
-117.45,95200,598,26,3042,"B",551,1720,2.76,34.01,3
-117.43,98300,426,34,2101,"B",377,1150,30.909,34.01,3
-117.41,88600,621,26,2372,"B",612,1647,14.719,34,3
-117.42,96600,346,32,1617,"B",385,1153,3.016,34,3
-117.43,116900,547,18,3307,"B",457,1738,4.566,33.99,3
-117.44,171300,1517,12,9966,"B",1492,5008,45.625,33.99,2
-117.5,128500,317,15,1929,"B",316,1237,44.063,34,3
-117.49,116400,392,21,2050,"B",336,1153,4.84,33.99,3
-117.48,115000,475,20,2451,"B",456,1785,33.966,33.98,3
-117.49,160600,462,17,2727,"B",448,1691,48.371,33.98,3
-117.5,138700,416,21,2394,"B",381,1291,42.099,33.98,3
-117.47,158100,1913,8,12106,"B",1717,5810,49.886,33.98,2
-117.48,121100,376,23,2000,"B",388,1361,4.369,34.01,3
-117.49,108200,427,35,2051,"B",425,1466,36.711,34.02,3
-117.49,142400,738,21,3736,"B",640,2021,44.545,34.02,3
-117.51,135300,1835,24,7779,"B",1765,3996,21.764,34.02,2
-117.48,145500,1153,12,6751,"B",1134,3266,38.529,34,2
-117.51,124700,746,36,3791,"B",672,2258,32.067,34,3
-117.52,182900,2057,14,13562,"B",2086,7600,52.759,33.99,2
-117.53,141000,215,34,1293,"B",217,774,38.906,33.97,3
-117.53,141000,273,29,1430,"B",283,872,40.833,33.97,3
-117.51,137500,62,35,352,"B",57,184,36.691,33.97,3
-117.53,375000,34,19,256,"B",28,101,53.269,34.02,3
-117.6,153100,575,26,2925,"B",501,1921,31.859,33.94,3
-117.55,75000,700,17,3583,"B",719,1587,26.979,34,3
-117.53,203200,935,21,5675,"B",865,2834,42.263,33.94,2
-117.55,163900,926,30,5398,"B",864,2672,44.762,33.94,3
-117.56,164300,42,29,266,"B",40,136,1.625,33.94,3
-117.56,257100,73,6,575,"B",88,318,70.215,33.94,3
-117.57,271900,151,3,1240,"B",146,519,75.408,33.93,3
-117.55,229400,444,17,3196,"B",462,1581,59.333,33.95,3
-117.59,203400,1491,7,10223,"B",1509,5205,54.872,33.91,2
-117.57,137600,850,7,3797,"B",720,2369,35.525,33.9,3
-117.56,191700,185,16,693,"B",176,365,23.417,33.89,3
-117.55,164800,439,25,2999,"B",458,1396,56.973,33.89,3
-117.52,220800,3217,2,17978,"B",2463,7305,51.695,33.89,2
-117.6,251000,271,15,1864,"B",288,1006,72.379,33.91,3
-117.55,154300,934,25,5187,"B",860,2725,41.865,33.93,3
-117.55,163300,501,24,2807,"B",509,1653,48.167,33.92,3
-117.55,198800,324,21,1839,"B",307,871,34.459,33.9,3
-117.53,233500,319,12,2290,"B",228,728,61.561,33.92,3
-117.58,246400,586,16,4157,"B",594,2036,6.155,33.92,3
-117.57,214600,396,22,2620,"B",362,1324,53.735,33.91,3
-117.59,244200,47,17,338,"B",46,200,78.118,33.93,3
-117.5,135600,835,19,4741,"B",796,2903,43.723,33.93,3
-117.49,139100,1020,17,5364,"B",936,3754,32.857,33.91,2
-117.5,115600,513,31,2529,"B",426,1504,29.821,33.92,3
-117.5,146800,337,28,2101,"B",348,1061,4.55,33.92,3
-117.51,169100,1486,12,9016,"B",1457,4285,49.984,33.95,2
-117.46,99600,296,34,1565,"B",328,1142,36.979,33.95,3
-117.47,124600,1249,15,6248,"B",1128,3795,41.264,33.95,2
-117.5,139200,1470,12,7923,"B",1385,4861,42.985,33.96,2
-117.5,143400,153,29,932,"B",172,711,48.214,33.95,3
-117.46,85800,620,26,2481,"B",552,2411,17.059,33.94,3
-117.47,88500,139,34,559,"B",137,532,30.687,33.94,3
-117.48,112900,465,19,1891,"B",416,1693,27.813,33.94,3
-117.48,117300,336,29,1625,"B",320,1046,31.985,33.94,3
-117.49,127100,490,28,2787,"B",467,1684,40.256,33.94,3
-117.46,114700,880,16,4112,"B",857,2821,30.122,33.93,3
-117.46,132800,861,19,4780,"B",766,3043,37.431,33.93,3
-117.46,121100,142,21,713,"B",142,476,35.208,33.92,3
-117.47,110500,208,33,919,"B",235,724,34.028,33.93,3
-117.47,105600,417,34,2086,"B",395,1501,32.311,33.94,3
-117.46,105400,294,35,1566,"B",279,1056,35.227,33.94,3
-117.48,122000,459,31,2191,"B",450,1564,26.776,33.93,3
-117.47,126100,773,18,3869,"B",726,2500,36.583,33.92,3
-117.49,124600,576,26,2970,"B",558,2156,39.522,33.93,3
-117.47,127300,760,21,3491,"B",669,1920,22.241,33.91,3
-117.46,144800,2130,10,9738,"B",1840,4936,33.187,33.9,2
-117.48,149900,1799,14,10395,"B",1855,6295,47.295,33.89,2
-117.49,159100,2238,7,10235,"B",2094,5271,36.071,33.9,2
-117.48,141100,666,22,3611,"B",649,1869,42.207,33.91,3
-117.44,334100,351,5,2589,"B",360,1109,68.089,33.88,3
-117.51,158000,1005,16,5418,"B",1088,2690,40.556,33.89,2
-117.51,123800,602,24,3044,"B",564,2541,4.131,33.88,3
-117.52,102500,178,21,722,"B",165,770,25.656,33.88,3
-117.53,91000,667,22,2855,"B",624,2453,31.312,33.88,3
-117.5,239800,1017,4,6755,"B",850,2866,50.493,33.87,2
-117.56,96200,210,36,838,"B",180,722,24.861,33.88,3
-117.58,107900,404,14,1731,"B",351,1269,23.654,33.89,3
-117.55,108800,618,19,2472,"B",610,2143,22.372,33.88,3
-117.57,138200,517,33,2076,"B",480,1374,22.197,33.87,3
-117.56,113000,294,40,1196,"B",258,1052,20.682,33.88,3
-117.57,119400,446,35,1755,"B",428,1453,2.316,33.88,3
-117.57,110600,164,39,679,"B",179,769,23.036,33.88,3
-117.58,113500,171,42,765,"B",177,590,16.875,33.87,3
-117.59,117000,959,7,3586,"B",877,2695,24.387,33.88,3
-117.59,107000,849,13,3239,"B",813,2751,26.111,33.88,3
-117.58,116100,478,16,1739,"B",420,1235,22.969,33.88,3
-117.57,122800,156,37,621,"B",135,443,23.333,33.87,3
-117.57,165000,287,27,1786,"B",278,939,51.929,33.87,3
-117.58,163900,449,17,2772,"B",461,1685,50.464,33.87,3
-117.58,144300,131,30,701,"B",125,356,32.917,33.87,3
-117.58,142100,272,34,1511,"B",265,773,35.313,33.87,3
-117.55,195300,1373,4,8207,"B",1304,3887,48.686,33.85,2
-117.56,339300,127,28,895,"B",115,346,54.788,33.83,3
-117.58,195100,2640,6,16431,"B",2553,8222,52.861,33.85,2
-117.54,216700,29,6,202,"B",28,75,4.125,33.82,3
-117.55,500001,76,6,502,"B",65,228,42.386,33.83,3
-117.6,221400,955,9,6538,"A",892,2928,53.006,33.85,2
-117.56,177100,1066,25,6964,"B",1036,3240,52.898,33.86,2
-117.55,137100,1584,18,8136,"B",1516,4976,39.414,33.87,2
-117.64,204800,1366,13,8010,"A",1309,3920,5.536,33.88,2
-117.6,150300,1165,18,6450,"B",1113,3716,42.721,33.87,2
-117.6,161000,473,23,2949,"B",477,1671,5.195,33.86,3
-117.6,138100,1570,15,7626,"B",1415,3823,34.419,33.87,2
-117.64,257900,2727,2,17470,"A",1985,5964,62.308,33.87,2
-117.52,111000,146,20,688,"B",144,575,3.55,33.84,3
-117.52,189800,400,22,2397,"B",403,1347,4.46,33.83,3
-117.53,195600,324,7,2191,"B",310,1156,55.362,33.83,3
-117.54,160800,1035,5,5846,"A",1001,3258,47.965,33.76,2
-117.52,215000,580,14,3776,"B",559,1877,51.365,33.82,3
-117.36,189800,421,15,2857,"B",382,1361,46.875,33.88,3
-117.33,187800,1842,2,12837,"B",1453,4636,51.512,33.9,2
-117.34,211300,394,17,2678,"B",367,1225,5.363,33.89,3
-117.38,267900,524,12,3964,"B",549,1707,51.624,33.89,3
-117.36,240500,848,10,5600,"B",788,2573,50.346,33.88,3
-117.26,110000,235,16,1171,"B",216,659,31.103,33.86,3
-117.33,161300,335,14,2300,"B",311,1001,51.045,33.87,3
-117.3,127900,751,15,3991,"B",657,2317,29.542,33.85,3
-117.28,118000,702,16,3498,"B",672,2372,23.229,33.85,3
-117.43,295200,718,13,4770,"B",662,1985,42.273,33.81,3
-117.4,249100,330,8,1954,"B",321,973,44.875,33.76,3
-117.4,223600,1125,9,7538,"B",1077,3450,54.625,33.85,2
-117.26,123200,209,12,1159,"B",159,523,27.232,33.84,3
-117.32,173900,138,15,826,"B",134,440,48.125,33.87,3
-117.28,152700,1371,33,6982,"B",1195,5650,25.379,33.89,2
-117.34,184500,1298,15,6437,"B",1205,2805,41.883,33.96,2
-117.32,144500,666,19,3216,"B",629,1363,37.585,33.96,3
-117.34,236500,594,20,4589,"B",595,1660,74.141,33.94,3
-117.31,216500,1791,7,11232,"B",1644,4218,52.713,33.94,2
-117.33,162500,353,52,1417,"B",300,881,19.531,33.98,3
-117.33,162500,19,8,152,"B",20,1275,1.625,33.97,3
-117.34,101600,64,27,321,"B",67,214,3.175,34,3
-117.34,103400,4952,10,17286,"B",4616,9851,17.579,33.98,2
-117.32,133500,850,27,5464,"B",836,2400,4.711,33.99,3
-117.31,140300,691,28,3420,"B",656,1502,34.896,33.97,3
-117.29,160600,3032,4,18767,"B",2723,8805,46.667,33.97,2
-117.35,95300,769,23,3707,"B",658,1938,2.725,34.01,3
-117.34,85400,708,28,2683,"B",636,2047,2.275,34.02,3
-117.32,129900,527,23,3021,"B",533,1580,44.063,34.01,3
-117.24,132600,1118,11,6617,"B",1087,3710,47.877,33.95,2
-117.23,142000,2696,7,13195,"B",2437,6763,35.851,33.94,2
-117.25,138700,2208,5,13096,"B",2180,6780,42.775,33.95,2
-117.23,163300,1361,5,9179,"B",1294,4573,5.253,33.96,2
-117.21,155500,1240,5,8403,"B",1150,3962,52.174,33.95,2
-117.14,223200,639,5,4873,"B",568,1947,63.223,33.94,3
-117.21,197700,2537,3,18356,"B",2342,8437,56.409,33.97,2
-117.28,135700,212,10,972,"B",219,773,13.125,33.94,3
-117.28,86900,841,35,3623,"B",766,2721,21.574,33.92,3
-117.27,127200,1744,13,8443,"B",1470,4885,30.907,33.92,2
-117.27,164800,55,2,337,"B",49,115,31.042,33.93,3
-117.24,113900,423,15,1569,"B",369,1123,16.111,33.94,3
-117.24,113200,1447,12,7105,"B",1333,4520,32.705,33.93,2
-117.25,137600,1761,8,10110,"B",1703,5804,42.654,33.93,2
-117.25,124600,1914,7,9812,"B",1729,5595,41.482,33.92,2
-117.23,127200,2100,9,11654,"B",2127,7596,40.473,33.91,2
-117.23,136600,2031,5,11775,"B",1911,6686,41.953,33.89,2
-117.23,114200,537,8,2405,"B",517,1594,30.789,33.94,3
-117.22,117000,1026,14,5104,"B",972,3513,32.148,33.93,2
-117.22,130900,2865,5,16884,"B",2688,9509,40.938,33.92,2
-117.21,152600,1468,4,10002,"B",1397,5439,50.223,33.93,2
-117.16,143500,502,12,3236,"B",502,1610,47.568,33.92,3
-117.22,121500,1461,8,8302,"B",1370,5155,40.467,33.9,2
-117.13,244400,239,4,1611,"B",84,275,35.781,33.89,3
-117.19,143000,3366,3,21060,"B",2812,9623,4.189,33.9,2
-117.22,500001,7,16,56,"B",14,39,2.625,33.87,3
-117.24,136300,201,8,1031,"B",179,606,28.194,33.85,3
-117.17,187500,12,7,77,"B",15,64,4.6,33.83,3
-117.2,161300,230,14,1265,"B",173,621,36.618,33.83,3
-117.23,1e+05,251,2,1424,"B",192,681,40.833,33.83,3
-117.21,122100,805,2,4198,"B",673,1943,39.052,33.82,3
-117.22,113700,1946,4,9911,"B",1661,5145,34.237,33.81,2
-117.21,97900,1758,16,8476,"A",1427,2711,21.848,33.71,2
-117.2,110100,1073,8,5528,"A",918,1674,25.335,33.72,3
-117.2,98600,1079,16,5373,"A",933,1573,19.912,33.72,3
-117.2,83300,920,24,4210,"A",829,1283,20.881,33.71,3
-117.2,92400,1196,23,6323,"A",1124,1984,23.276,33.7,2
-117.19,83500,1256,24,5783,"A",1151,1990,19.014,33.7,2
-117.19,136400,1037,3,6484,"A",1074,3295,45.881,33.69,2
-117.27,228900,4072,8,26322,"A",3361,9360,53.238,33.68,2
-117.25,113400,941,10,5156,"A",747,2294,3.58,33.7,3
-117.23,125900,650,10,3659,"A",515,1476,38.869,33.68,3
-117.22,117200,356,12,1869,"A",323,1007,3.125,33.66,3
-117.17,177300,1187,2,7401,"A",839,2826,41.386,33.66,2
-117.07,145800,187,11,939,"B",190,557,2.375,33.67,3
-117.11,139600,500,14,2715,"B",464,1540,38.036,33.83,3
-117.11,161200,339,13,1914,"B",304,930,41.875,33.78,3
-117.08,148200,293,6,1771,"B",279,935,4.065,33.82,3
-117.18,169300,424,7,1697,"B",354,808,13.417,33.78,3
-117.11,96100,851,17,4174,"B",780,1845,22.618,33.75,3
-117.16,155400,929,11,4934,"B",840,2508,2.625,33.76,3
-117.22,109200,386,7,1810,"A",355,931,25.221,33.74,3
-117.06,145300,565,17,2813,"B",488,1345,25.847,33.78,3
-117.14,148800,756,13,4496,"B",695,2044,32.778,33.81,3
-117.22,126500,920,3,5284,"B",729,2703,40.717,33.8,3
-117.09,90500,426,13,1974,"B",408,1276,1.972,33.71,3
-117.07,112500,960,16,4928,"B",853,2132,27.983,33.72,3
-117.11,71300,1035,18,4799,"B",944,1966,21.182,33.74,3
-117.15,111500,1265,2,6305,"B",1152,2489,31.319,33.7,2
-117.16,140700,454,10,2381,"B",477,1323,26.322,33.73,3
-117.23,89300,759,17,3318,"B",673,2016,22.969,33.79,3
-117.23,81500,703,23,3465,"B",607,2672,19.767,33.78,3
-117.23,83000,496,5,2108,"B",461,1666,2,33.77,3
-117.29,118300,804,15,4173,"B",713,2393,24.662,33.83,3
-117.32,173300,576,11,3196,"B",552,1757,40.982,33.8,3
-117.26,146500,922,22,4249,"B",846,2405,21.549,33.81,3
-117.24,104200,1379,9,6907,"B",1290,3665,28.401,33.77,2
-117.31,129200,678,19,3173,"A",606,2204,21.484,33.75,3
-117.27,101300,576,16,2876,"A",545,1859,20.878,33.77,3
-117.29,110000,427,19,2248,"A",368,1207,2.817,33.72,3
-117.28,114600,235,11,1161,"A",210,640,21.667,33.72,3
-117.39,168700,997,5,6529,"A",1006,3464,53.275,33.69,2
-117.37,123800,865,8,4345,"A",785,2425,32.481,33.7,3
-117.34,154300,486,10,2591,"A",425,1255,31.513,33.71,3
-117.31,157400,169,9,981,"A",156,596,31.832,33.67,3
-117.35,111300,236,11,1229,"A",190,581,3.102,33.69,3
-117.33,100600,1003,27,4376,"A",870,2667,19.194,33.67,3
-117.35,125000,107,10,516,"A",96,282,42.788,33.68,3
-117.38,131800,2728,9,13288,"A",2350,7235,3.375,33.67,2
-117.38,132600,2306,17,10145,"A",1749,4776,22.423,33.67,2
-117.35,109200,1535,23,6859,"A",1351,3405,25.395,33.64,2
-117.29,162200,2726,7,16010,"A",2426,7139,38.056,33.63,2
-117.28,163600,928,15,4573,"A",832,2513,26.949,33.66,3
-117.43,465600,62,8,446,"A",68,188,94.356,33.55,3
-117.36,159300,813,10,4097,"A",731,2082,32.258,33.6,3
-117.25,155600,316,10,1652,"A",233,725,35.125,33.65,3
-117.19,210700,265,12,1481,"A",243,757,3.235,33.64,3
-117.21,150900,1324,7,7722,"A",1161,2975,36.273,33.61,2
-117.2,174300,5033,2,30450,"A",3197,9419,45.936,33.58,2
-117.16,215300,428,3,2744,"A",366,1223,47.944,33.61,3
-117.12,145600,431,2,2569,"A",388,1232,43.651,33.61,3
-117.16,187300,3245,2,20391,"A",2716,7132,39.443,33.57,2
-117.16,147500,1000,4,4952,"A",943,2912,37.538,33.54,2
-117.05,347700,530,5,3471,"A",502,1541,48.083,33.52,3
-116.96,392100,471,9,2802,"B",421,1155,4.125,33.52,3
-117.1,307600,289,6,1868,"A",247,750,43.833,33.56,3
-117.02,337200,352,7,1972,"B",317,964,3.244,33.6,3
-116.96,221900,167,8,1003,"B",140,388,42.917,33.62,3
-117.22,493300,247,5,1585,"A",181,510,69.136,33.48,3
-117.19,187500,18,6,108,"A",17,43,3.475,33.53,3
-117.18,500001,42,13,270,"A",42,120,6.993,33.51,3
-117.12,191100,4055,4,21988,"A",3252,8824,39.963,33.49,2
-117.12,212300,4957,4,30401,"A",4339,13251,45.841,33.52,2
-117.15,174200,1413,4,9089,"A",1243,3886,46.904,33.45,2
-116.99,43000,410,13,1614,"A",270,846,2.83,33.46,3
-117.23,183000,2269,6,13724,"A",1986,5860,39.617,33.57,2
-117.27,429000,890,4,6112,"A",712,2088,55.351,33.55,3
-117.32,500001,133,4,966,"A",92,311,52.066,33.51,3
-117.02,134700,1579,6,8278,"B",1446,3062,30.043,33.71,2
-116.91,189700,1164,19,6807,"B",1055,2703,31.591,33.71,2
-116.89,201300,316,15,2094,"B",277,937,53.623,33.73,3
-116.95,173900,178,11,1183,"B",147,543,44.792,33.68,3
-116.9,93800,149,15,652,"B",97,248,21.071,33.65,3
-116.92,143800,89,18,397,"B",80,239,28.125,33.63,3
-116.99,97800,3474,13,16148,"B",3232,6159,19.961,33.73,2
-116.9,127900,426,14,2281,"B",430,894,23.712,33.74,3
-116.95,85800,573,19,2238,"B",507,1190,20.714,33.75,3
-116.95,109500,1096,23,4676,"B",1057,2770,17.847,33.75,2
-116.93,121500,1148,14,6027,"B",1036,3136,2.964,33.75,2
-116.93,112800,666,15,3757,"B",654,1693,36.806,33.74,3
-116.95,89400,431,20,2233,"B",399,1024,24.554,33.74,3
-116.96,87000,973,20,4735,"B",904,2306,3.069,33.73,3
-116.95,94500,810,21,4587,"B",765,2233,32.371,33.73,3
-116.95,91200,405,18,1996,"B",400,1270,27.083,33.74,3
-116.94,118900,445,19,2901,"B",475,1414,46.406,33.74,3
-116.94,120000,851,17,5160,"B",781,2344,37.175,33.73,3
-116.93,132300,573,13,3603,"B",515,1644,40.433,33.73,3
-116.96,76300,757,35,3269,"B",705,2328,25.898,33.75,3
-116.97,86200,628,31,2712,"B",629,1519,1.942,33.74,3
-116.97,77500,965,22,3740,"B",824,2011,13.039,33.75,3
-116.99,77000,2401,18,9601,"B",2106,4002,14.366,33.75,2
-116.98,85700,1062,25,4952,"B",1024,1589,18.446,33.74,3
-116.97,76900,792,20,3674,"B",758,1498,22.161,33.74,3
-116.96,87600,755,19,3649,"B",696,1717,22.115,33.74,3
-116.94,137600,1410,14,7240,"B",1240,2708,24.145,33.77,2
-117.01,105100,903,15,2873,"B",659,1094,18.015,33.75,3
-116.95,95900,1702,10,6890,"B",1451,3141,17.079,33.76,2
-116.98,107900,1309,12,5829,"B",1118,2711,19.707,33.77,2
-116.99,69400,1704,12,7626,"B",1554,2823,21.722,33.76,2
-117,94400,1529,8,5330,"B",1107,2143,21.103,33.74,2
-117.02,112500,750,14,3700,"B",695,1171,19.476,33.73,3
-116.99,113100,2007,7,10352,"B",1689,3559,22.925,33.77,2
-117.02,120700,203,20,1317,"B",158,453,28.393,33.76,3
-116.98,139300,472,15,2228,"B",350,653,2.683,33.83,3
-117.02,108900,1335,10,6317,"B",1094,2625,2.3,33.81,2
-116.95,95300,2205,8,10997,"B",1949,5060,21.979,33.79,2
-116.95,77700,546,20,2399,"B",542,1726,18.845,33.79,3
-116.96,83000,691,21,2990,"B",660,2108,20.135,33.79,3
-116.97,74800,606,24,2680,"B",527,1728,2.535,33.78,3
-116.95,74000,804,24,3409,"B",739,1939,17.303,33.78,3
-116.89,56700,130,12,701,"B",110,434,20.577,33.79,3
-116.87,130800,761,5,4116,"B",717,1714,25.612,33.76,3
-116.88,140000,623,20,3111,"B",508,1000,15.982,33.74,3
-116.89,81700,538,23,2719,"B",485,930,20.154,33.75,3
-116.91,123400,2127,13,10886,"B",1955,4266,23.169,33.75,2
-116.86,170700,443,13,2604,"B",417,978,2.933,33.73,3
-117.04,104900,781,25,3750,"B",785,1594,24.167,34,3
-117.06,94400,326,33,1575,"B",282,879,25.357,34,3
-117.04,132100,852,21,4624,"B",812,2174,35.255,34,3
-116.99,195900,658,22,4227,"B",619,1849,47.356,33.99,3
-117.01,118800,886,18,4775,"B",836,1868,23.355,33.97,3
-116.95,116300,974,14,5320,"B",843,1947,31.393,33.97,3
-116.97,112100,1222,12,5876,"B",1151,2992,24.322,33.96,2
-117.11,149000,312,25,1254,"B",301,715,27.344,33.98,3
-117.02,105200,367,5,1822,"B",313,798,28.783,33.95,3
-117.03,187500,11,6,78,"B",10,27,3.125,33.89,3
-116.96,81900,497,22,1999,"B",479,1304,14.063,33.94,3
-116.99,147500,69,26,503,"B",59,293,37.083,33.92,3
-116.86,58000,131,11,658,"B",120,376,23.977,33.97,3
-116.79,90000,68,16,319,"B",67,212,14.688,33.99,3
-116.77,63000,525,19,2307,"B",437,1266,16.875,33.92,3
-116.81,81800,469,17,2009,"B",381,820,13.286,33.9,3
-116.89,146300,1238,2,6900,"B",980,1950,30.417,33.86,2
-116.95,55000,2,1,6,"B",2,8,1.625,33.86,3
-116.86,91100,118,18,521,"B",74,174,27.788,33.84,3
-116.98,89800,640,27,3459,"B",654,1760,34.545,33.94,3
-116.98,73200,498,40,2277,"B",453,1391,19.472,33.93,3
-116.97,91200,632,29,3197,"B",603,1722,30.432,33.94,3
-116.97,73200,722,29,2793,"B",626,1583,1.424,33.93,3
-116.98,68300,83,33,376,"B",88,267,21.581,33.93,3
-116.9,98600,672,30,3915,"B",643,1820,36.339,33.98,3
-116.93,95600,1594,13,7804,"B",1469,3297,20.549,33.93,2
-116.89,72600,916,29,4549,"B",912,2494,20.976,33.93,3
-116.88,55000,429,37,1495,"B",342,865,12.188,33.93,3
-116.9,71800,738,34,3183,"B",647,1820,22.321,33.93,3
-116.91,193800,100,18,553,"B",82,215,5.5,34,3
-116.87,73400,906,35,4448,"B",843,2736,2.218,33.94,3
-116.87,54600,812,32,3141,"B",721,2589,14.556,33.93,3
-116.87,73100,361,37,1858,"B",310,1632,27.536,33.91,3
-116.89,81000,621,10,2653,"B",598,1967,26.643,33.92,3
-116.75,143400,1070,16,5277,"B",276,657,33.333,33.83,3
-116.8,1e+05,63,35,324,"B",39,158,34.167,33.8,3
-116.71,150500,2161,25,10665,"B",852,1874,30.625,33.75,2
-116.68,161100,711,21,3460,"B",255,658,35.882,33.71,3
-116.74,214300,661,11,2385,"B",242,682,29.141,33.62,3
-116.8,163500,145,3,830,"B",104,272,38.281,33.52,3
-116.89,137500,219,14,1016,"B",169,443,28.071,33.48,3
-116.87,128100,265,12,1153,"B",195,446,3.038,33.57,3
-116.72,122900,682,13,3166,"B",475,1250,2.355,33.56,3
-116.48,115300,272,8,1294,"B",199,457,29.167,33.61,3
-116.57,345500,82,10,489,"B",74,183,62.702,33.64,3
-116.76,173400,268,6,1251,"B",216,544,30.694,33.46,3
-116.42,103100,48,26,186,"B",39,102,25.625,33.51,3
-116.6,113500,827,16,3730,"B",592,1346,2.183,33.49,3
-116.69,155700,255,13,1187,"B",179,442,19.107,33.5,3
-116.39,74400,2257,15,11115,"B",1653,4122,27.219,33.82,2
-116.71,66300,109,12,549,"B",90,209,30.208,33.94,3
-116.51,61000,306,21,1284,"B",233,537,1.95,33.89,3
-116.61,68100,71,35,321,"B",61,157,28.056,33.93,3
-116.57,50000,166,29,551,"B",107,224,11.917,33.94,3
-116.57,76600,67,20,260,"B",50,69,35.208,34,3
-116.44,88400,1266,17,5293,"B",599,1201,16.849,33.93,3
-116.36,78500,3098,11,12557,"B",1232,2453,17.844,33.88,2
-116.52,89600,754,13,3921,"B",665,1902,33.616,33.97,3
-116.51,61100,1395,16,4913,"B",1132,2518,14.665,33.96,2
-116.53,68200,648,18,2990,"B",532,1280,2.625,33.95,3
-116.5,66600,1882,10,7249,"B",1621,4274,16.983,33.95,2
-116.51,66000,780,12,3369,"B",584,1315,17.388,33.94,3
-116.48,89400,300,11,1381,"B",248,644,23.382,33.96,3
-116.47,85200,471,18,2233,"B",388,919,32.578,33.94,3
-116.48,81000,913,10,3254,"B",486,923,1.8,33.94,3
-116.5,146400,868,5,4332,"B",567,1420,40.417,33.98,3
-116.51,1e+05,193,16,980,"B",185,454,40.729,33.84,3
-116.63,71000,364,22,1540,"B",268,610,15.227,33.89,3
-116.52,130400,859,17,4465,"B",445,853,36.875,33.84,3
-116.54,70400,1035,16,3648,"B",581,1687,19.167,33.87,3
-116.57,230200,1652,18,7962,"B",921,2009,33.897,33.84,2
-116.53,110900,2186,16,10077,"B",1337,3048,29.647,33.85,2
-116.55,500001,562,28,2992,"B",346,676,57.613,33.84,3
-116.53,159000,1839,28,8399,"B",1340,3470,25.885,33.84,2
-116.52,112500,1444,13,7559,"B",1105,3189,34.886,33.85,2
-116.5,87500,85,16,343,"B",14,29,21.042,33.82,3
-116.49,65900,636,27,3316,"B",532,2362,29.569,33.82,3
-116.52,145200,2315,21,10227,"B",1734,3623,25.212,33.82,2
-116.54,115600,2501,12,9482,"B",1300,2725,15.595,33.82,2
-116.56,321900,399,36,1765,"B",264,451,26.083,33.83,3
-116.48,90000,615,15,3004,"B",210,437,36.667,33.8,3
-116.5,94800,1229,26,5032,"B",1183,3086,25.399,33.81,2
-116.52,162200,2552,12,12396,"B",1265,2548,34.394,33.81,2
-116.54,124100,1714,31,6814,"B",1341,2628,21.176,33.81,2
-116.54,199400,1217,24,6087,"B",833,1721,31.493,33.81,3
-116.49,148900,1875,13,8789,"B",688,1274,37.396,33.8,2
-116.54,183900,1387,22,6050,"B",890,1432,22.216,33.8,3
-116.57,301600,547,25,2616,"B",343,581,31.364,33.76,3
-116.5,248100,1074,20,4810,"B",740,1304,2.25,33.69,3
-116.54,235600,1780,18,9374,"B",919,1678,39.737,33.79,2
-116.53,220500,463,18,2547,"B",214,411,25.489,33.78,3
-116.53,125200,763,5,4423,"B",667,1906,46.855,33.88,3
-116.48,137500,1371,5,5480,"B",485,1050,17.204,33.84,3
-116.48,145200,2020,14,9425,"B",1000,1711,26.298,33.79,2
-116.47,142500,1512,3,9169,"B",1270,3838,43.111,33.84,2
